age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
34.0,b'Private',293703.0,b'Some-college',10.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'Asian-Pac-Islander',b'Male',0.0,0.0,40.0,b'Philippines',b'<=50K'
42.0,b'Private',79586.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'Asian-Pac-Islander',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
48.0,b'Self-emp-not-inc',82098.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'Asian-Pac-Islander',b'Male',0.0,0.0,65.0,b'United-States',b'<=50K'
38.0,b'Private',245372.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',7688.0,0.0,45.0,b'United-States',b'>50K'
29.0,b'Private',78261.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
33.0,b'Private',355996.0,b'10th',6.0,b'Never-married',b'Handlers-cleaners',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
64.0,b'Private',218490.0,b'Bachelors',13.0,b'Divorced',b'Exec-managerial',b'Not-in-family',b'White',b'Male',27828.0,0.0,55.0,b'United-States',b'>50K'
44.0,b'Private',110908.0,b'Assoc-voc',11.0,b'Married-civ-spouse',b'Transport-moving',b'Wife',b'White',b'Female',0.0,0.0,25.0,b'United-States',b'<=50K'
42.0,b'Federal-gov',34218.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',7298.0,0.0,50.0,b'United-States',b'>50K'
49.0,b'Private',248895.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'<=50K'
25.0,b'Private',363707.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
33.0,b'Private',272411.0,b'Bachelors',13.0,b'Never-married',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
38.0,b'Private',128033.0,b'Some-college',10.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,60.0,b'United-States',b'<=50K'
20.0,b'Private',177287.0,b'HS-grad',9.0,b'Never-married',b'Sales',b'Not-in-family',b'White',b'Female',0.0,0.0,38.0,b'United-States',b'<=50K'
44.0,b'Private',197344.0,b'HS-grad',9.0,b'Never-married',b'Handlers-cleaners',b'Not-in-family',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
45.0,b'Private',285858.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
27.0,b'Self-emp-inc',193868.0,b'HS-grad',9.0,b'Never-married',b'Sales',b'Not-in-family',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
18.0,b'Private',232082.0,b'HS-grad',9.0,b'Never-married',b'Machine-op-inspct',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
38.0,b'Private',27408.0,b'HS-grad',9.0,b'Divorced',b'Craft-repair',b'Unmarried',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
45.0,b'Private',247043.0,b'11th',7.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,42.0,b'United-States',b'<=50K'
27.0,b'Local-gov',162404.0,b'HS-grad',9.0,b'Never-married',b'Protective-serv',b'Not-in-family',b'Black',b'Male',2174.0,0.0,40.0,b'United-States',b'<=50K'
64.0,b'Private',236341.0,b'5th-6th',3.0,b'Widowed',b'Other-service',b'Not-in-family',b'Black',b'Female',0.0,0.0,16.0,b'United-States',b'<=50K'
66.0,b'Local-gov',179285.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',3432.0,0.0,20.0,b'United-States',b'<=50K'
34.0,b'Private',30433.0,b'Bachelors',13.0,b'Never-married',b'Sales',b'Not-in-family',b'White',b'Female',0.0,0.0,35.0,b'United-States',b'<=50K'
45.0,b'Self-emp-not-inc',102771.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
42.0,b'Self-emp-not-inc',221172.0,b'HS-grad',9.0,b'Divorced',b'Craft-repair',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
32.0,b'Private',108116.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,1902.0,60.0,b'United-States',b'>50K'
26.0,b'Private',375499.0,b'10th',6.0,b'Never-married',b'Adm-clerical',b'Not-in-family',b'Black',b'Male',0.0,0.0,20.0,b'United-States',b'<=50K'
27.0,b'Private',178688.0,b'Assoc-voc',11.0,b'Never-married',b'Craft-repair',b'Other-relative',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
21.0,b'Private',276709.0,b'Some-college',10.0,b'Never-married',b'Sales',b'Other-relative',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
23.0,b'?',238087.0,b'Some-college',10.0,b'Never-married',b'?',b'Own-child',b'White',b'Male',0.0,0.0,30.0,b'United-States',b'<=50K'
47.0,b'Private',84790.0,b'Some-college',10.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
20.0,b'State-gov',37482.0,b'Some-college',10.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
46.0,b'State-gov',178686.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,38.0,b'United-States',b'>50K'
35.0,b'?',153926.0,b'HS-grad',9.0,b'Married-civ-spouse',b'?',b'Wife',b'Black',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
55.0,b'Private',110748.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,1887.0,40.0,b'United-States',b'>50K'
28.0,b'Private',116613.0,b'Some-college',10.0,b'Never-married',b'Tech-support',b'Own-child',b'White',b'Female',0.0,0.0,24.0,b'United-States',b'<=50K'
21.0,b'Private',108687.0,b'Some-college',10.0,b'Never-married',b'Sales',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
36.0,b'Private',365739.0,b'HS-grad',9.0,b'Never-married',b'Machine-op-inspct',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
29.0,b'Private',195284.0,b'Doctorate',16.0,b'Divorced',b'Prof-specialty',b'Not-in-family',b'White',b'Female',0.0,0.0,60.0,b'United-States',b'>50K'
38.0,b'Private',125933.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'?',b'>50K'
37.0,b'Private',140854.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
81.0,b'Self-emp-not-inc',193237.0,b'1st-4th',2.0,b'Widowed',b'Sales',b'Other-relative',b'White',b'Male',0.0,0.0,45.0,b'Mexico',b'<=50K'
41.0,b'Private',46870.0,b'Some-college',10.0,b'Divorced',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
29.0,b'Private',351324.0,b'Bachelors',13.0,b'Never-married',b'Sales',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
30.0,b'Self-emp-not-inc',189265.0,b'Assoc-acdm',12.0,b'Divorced',b'Adm-clerical',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
25.0,b'Private',236564.0,b'HS-grad',9.0,b'Never-married',b'Adm-clerical',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
42.0,b'Federal-gov',557644.0,b'HS-grad',9.0,b'Never-married',b'Adm-clerical',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
30.0,b'Private',374454.0,b'HS-grad',9.0,b'Divorced',b'Transport-moving',b'Own-child',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
65.0,b'?',160654.0,b'HS-grad',9.0,b'Married-civ-spouse',b'?',b'Husband',b'White',b'Male',0.0,0.0,20.0,b'United-States',b'<=50K'
18.0,b'Private',122775.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Male',0.0,0.0,35.0,b'United-States',b'<=50K'
26.0,b'Private',214413.0,b'11th',7.0,b'Never-married',b'Machine-op-inspct',b'Unmarried',b'White',b'Male',6497.0,0.0,48.0,b'United-States',b'<=50K'
30.0,b'Private',329425.0,b'Some-college',10.0,b'Never-married',b'Protective-serv',b'Own-child',b'White',b'Male',0.0,0.0,48.0,b'United-States',b'<=50K'
61.0,b'Private',178312.0,b'Assoc-acdm',12.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,42.0,b'United-States',b'<=50K'
21.0,b'Private',241951.0,b'HS-grad',9.0,b'Never-married',b'Machine-op-inspct',b'Not-in-family',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'<=50K'
53.0,b'Private',130143.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,48.0,b'United-States',b'<=50K'
41.0,b'Self-emp-inc',114580.0,b'Prof-school',15.0,b'Married-civ-spouse',b'Exec-managerial',b'Wife',b'White',b'Female',0.0,2415.0,55.0,b'United-States',b'>50K'
43.0,b'Self-emp-inc',130126.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',15024.0,0.0,45.0,b'United-States',b'>50K'
60.0,b'Private',399387.0,b'7th-8th',4.0,b'Separated',b'Priv-house-serv',b'Unmarried',b'Black',b'Female',0.0,0.0,15.0,b'United-States',b'<=50K'
47.0,b'Private',163814.0,b'10th',6.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
48.0,b'Private',69586.0,b'Some-college',10.0,b'Divorced',b'Adm-clerical',b'Not-in-family',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
32.0,b'Private',237903.0,b'Bachelors',13.0,b'Never-married',b'Prof-specialty',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
25.0,b'?',219897.0,b'Masters',14.0,b'Never-married',b'?',b'Not-in-family',b'White',b'Female',0.0,0.0,35.0,b'Canada',b'<=50K'
31.0,b'Private',243165.0,b'Bachelors',13.0,b'Never-married',b'Prof-specialty',b'Unmarried',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
33.0,b'State-gov',173806.0,b'Masters',14.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Male',0.0,0.0,30.0,b'United-States',b'<=50K'
27.0,b'Self-emp-not-inc',65308.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Farming-fishing',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
44.0,b'Private',408531.0,b'HS-grad',9.0,b'Divorced',b'Adm-clerical',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'>50K'
44.0,b'Private',235786.0,b'Some-college',10.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',7298.0,0.0,45.0,b'United-States',b'>50K'
37.0,b'Private',314963.0,b'Some-college',10.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
34.0,b'Private',81206.0,b'HS-grad',9.0,b'Divorced',b'Handlers-cleaners',b'Not-in-family',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
51.0,b'Federal-gov',293196.0,b'Some-college',10.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
51.0,b'Private',95329.0,b'Masters',14.0,b'Divorced',b'Protective-serv',b'Unmarried',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
25.0,b'Local-gov',45474.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,60.0,b'United-States',b'<=50K'
25.0,b'Private',372728.0,b'Bachelors',13.0,b'Never-married',b'Other-service',b'Not-in-family',b'Black',b'Female',0.0,0.0,24.0,b'Jamaica',b'<=50K'
29.0,b'Federal-gov',116394.0,b'Bachelors',13.0,b'Married-AF-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
36.0,b'Self-emp-not-inc',34180.0,b'HS-grad',9.0,b'Never-married',b'Farming-fishing',b'Not-in-family',b'White',b'Male',0.0,0.0,70.0,b'United-States',b'>50K'
55.0,b'Private',327589.0,b'HS-grad',9.0,b'Divorced',b'Machine-op-inspct',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
39.0,b'Private',706180.0,b'Bachelors',13.0,b'Divorced',b'Sales',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
31.0,b'Private',32550.0,b'10th',6.0,b'Divorced',b'Handlers-cleaners',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
31.0,b'Private',173858.0,b'Prof-school',15.0,b'Married-civ-spouse',b'Tech-support',b'Husband',b'Asian-Pac-Islander',b'Male',0.0,0.0,40.0,b'India',b'<=50K'
51.0,b'Self-emp-inc',230095.0,b'Assoc-voc',11.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
30.0,b'Private',139012.0,b'Assoc-voc',11.0,b'Never-married',b'Adm-clerical',b'Other-relative',b'Asian-Pac-Islander',b'Male',2463.0,0.0,40.0,b'Vietnam',b'<=50K'
62.0,b'Private',174711.0,b'HS-grad',9.0,b'Never-married',b'Adm-clerical',b'Not-in-family',b'White',b'Female',0.0,0.0,32.0,b'United-States',b'<=50K'
37.0,b'Private',171150.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',99999.0,0.0,60.0,b'United-States',b'>50K'
30.0,b'Self-emp-inc',77689.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',7688.0,0.0,50.0,b'United-States',b'>50K'
27.0,b'Private',193898.0,b'Bachelors',13.0,b'Divorced',b'Exec-managerial',b'Not-in-family',b'White',b'Male',0.0,0.0,52.0,b'United-States',b'<=50K'
32.0,b'Private',195000.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',7298.0,0.0,45.0,b'United-States',b'>50K'
23.0,b'Private',303121.0,b'Some-college',10.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Male',0.0,0.0,30.0,b'United-States',b'<=50K'
35.0,b'Self-emp-not-inc',188540.0,b'9th',5.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
46.0,b'Private',158656.0,b'Assoc-acdm',12.0,b'Never-married',b'Prof-specialty',b'Unmarried',b'White',b'Female',0.0,0.0,36.0,b'United-States',b'<=50K'
45.0,b'Self-emp-inc',204196.0,b'Bachelors',13.0,b'Divorced',b'Exec-managerial',b'Unmarried',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
27.0,b'Private',183802.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
46.0,b'Private',148995.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
22.0,b'Private',190903.0,b'11th',7.0,b'Married-civ-spouse',b'Adm-clerical',b'Wife',b'White',b'Female',0.0,0.0,20.0,b'United-States',b'<=50K'
37.0,b'State-gov',173780.0,b'Some-college',10.0,b'Divorced',b'Prof-specialty',b'Unmarried',b'White',b'Female',0.0,0.0,30.0,b'United-States',b'<=50K'
42.0,b'Private',251239.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'Puerto-Rico',b'<=50K'
45.0,b'Private',112761.0,b'HS-grad',9.0,b'Divorced',b'Machine-op-inspct',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
33.0,b'State-gov',425785.0,b'Assoc-voc',11.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
46.0,b'Private',197731.0,b'Assoc-voc',11.0,b'Married-spouse-absent',b'Machine-op-inspct',b'Unmarried',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
24.0,b'Private',119156.0,b'HS-grad',9.0,b'Never-married',b'Transport-moving',b'Own-child',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
56.0,b'Private',133819.0,b'HS-grad',9.0,b'Separated',b'Craft-repair',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
34.0,b'Private',185556.0,b'Some-college',10.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Female',0.0,0.0,12.0,b'United-States',b'>50K'
50.0,b'Private',109277.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
48.0,b'Self-emp-inc',36020.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
45.0,b'Private',45857.0,b'11th',7.0,b'Married-civ-spouse',b'Other-service',b'Wife',b'White',b'Female',0.0,0.0,36.0,b'United-States',b'<=50K'
55.0,b'Private',184882.0,b'Assoc-voc',11.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',5178.0,0.0,50.0,b'United-States',b'>50K'
41.0,b'State-gov',342834.0,b'Some-college',10.0,b'Divorced',b'Adm-clerical',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
66.0,b'Private',234743.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,24.0,b'United-States',b'<=50K'
29.0,b'Federal-gov',106179.0,b'Some-college',10.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Female',0.0,1408.0,40.0,b'United-States',b'<=50K'
37.0,b'Private',177895.0,b'Some-college',10.0,b'Married-civ-spouse',b'Tech-support',b'Wife',b'White',b'Female',5013.0,0.0,40.0,b'United-States',b'<=50K'
63.0,b'?',257876.0,b'Prof-school',15.0,b'Married-civ-spouse',b'?',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
61.0,b'Private',86067.0,b'Assoc-acdm',12.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',15024.0,0.0,40.0,b'United-States',b'>50K'
64.0,b'Private',66634.0,b'Bachelors',13.0,b'Divorced',b'Exec-managerial',b'Unmarried',b'White',b'Male',27828.0,0.0,50.0,b'United-States',b'>50K'
35.0,b'Private',138441.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',0.0,0.0,35.0,b'United-States',b'<=50K'
22.0,b'Private',279802.0,b'Some-college',10.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
58.0,b'Private',407138.0,b'7th-8th',4.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',2936.0,0.0,50.0,b'Mexico',b'<=50K'
58.0,b'Private',31732.0,b'Some-college',10.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'>50K'
24.0,b'Private',204172.0,b'HS-grad',9.0,b'Never-married',b'Handlers-cleaners',b'Own-child',b'White',b'Female',0.0,0.0,48.0,b'United-States',b'<=50K'
34.0,b'Private',100593.0,b'Some-college',10.0,b'Divorced',b'Prof-specialty',b'Unmarried',b'White',b'Female',0.0,0.0,6.0,b'United-States',b'<=50K'
33.0,b'Local-gov',162623.0,b'Masters',14.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Female',0.0,0.0,50.0,b'United-States',b'<=50K'
33.0,b'Self-emp-not-inc',80933.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,60.0,b'United-States',b'<=50K'
17.0,b'Private',47425.0,b'11th',7.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Female',0.0,0.0,15.0,b'United-States',b'<=50K'
27.0,b'Private',107812.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Sales',b'Other-relative',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
20.0,b'Self-emp-inc',104443.0,b'Some-college',10.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Female',0.0,0.0,20.0,b'United-States',b'<=50K'
52.0,b'Private',117496.0,b'Bachelors',13.0,b'Divorced',b'Prof-specialty',b'Unmarried',b'White',b'Female',0.0,1755.0,40.0,b'United-States',b'>50K'
30.0,b'Private',209691.0,b'7th-8th',4.0,b'Divorced',b'Transport-moving',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
22.0,b'Private',314525.0,b'Bachelors',13.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
20.0,b'Private',190772.0,b'Assoc-acdm',12.0,b'Never-married',b'Other-service',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
64.0,b'Local-gov',199298.0,b'5th-6th',3.0,b'Divorced',b'Other-service',b'Not-in-family',b'White',b'Female',0.0,0.0,45.0,b'?',b'<=50K'
49.0,b'Private',187370.0,b'Masters',14.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',15024.0,0.0,50.0,b'United-States',b'>50K'
38.0,b'Private',216129.0,b'Bachelors',13.0,b'Divorced',b'Other-service',b'Not-in-family',b'Black',b'Female',0.0,0.0,60.0,b'?',b'<=50K'
46.0,b'Federal-gov',219293.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'Black',b'Male',0.0,0.0,80.0,b'United-States',b'>50K'
17.0,b'Private',136363.0,b'10th',6.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Male',0.0,0.0,20.0,b'United-States',b'<=50K'
45.0,b'Private',233799.0,b'1st-4th',2.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'Mexico',b'<=50K'
27.0,b'Private',207611.0,b'Bachelors',13.0,b'Never-married',b'Exec-managerial',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
45.0,b'Self-emp-inc',178344.0,b'Assoc-voc',11.0,b'Divorced',b'Sales',b'Unmarried',b'White',b'Female',0.0,0.0,30.0,b'United-States',b'<=50K'
26.0,b'Self-emp-inc',187652.0,b'HS-grad',9.0,b'Divorced',b'Exec-managerial',b'Not-in-family',b'White',b'Male',0.0,0.0,78.0,b'United-States',b'>50K'
23.0,b'Private',188545.0,b'Assoc-acdm',12.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Female',0.0,1974.0,20.0,b'United-States',b'<=50K'
44.0,b'Local-gov',58124.0,b'Bachelors',13.0,b'Divorced',b'Prof-specialty',b'Unmarried',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'<=50K'
36.0,b'Private',321733.0,b'Bachelors',13.0,b'Divorced',b'Exec-managerial',b'Not-in-family',b'White',b'Male',0.0,1741.0,40.0,b'United-States',b'<=50K'
35.0,b'Private',206253.0,b'9th',5.0,b'Never-married',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
24.0,b'?',152140.0,b'HS-grad',9.0,b'Married-civ-spouse',b'?',b'Wife',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
56.0,b'Private',76281.0,b'Bachelors',13.0,b'Married-spouse-absent',b'Prof-specialty',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
47.0,b'Private',606752.0,b'Masters',14.0,b'Divorced',b'Tech-support',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
32.0,b'Private',29933.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
29.0,b'Private',114158.0,b'Bachelors',13.0,b'Never-married',b'Exec-managerial',b'Own-child',b'White',b'Female',3325.0,0.0,10.0,b'United-States',b'<=50K'
55.0,b'?',227203.0,b'Assoc-acdm',12.0,b'Married-spouse-absent',b'?',b'Not-in-family',b'White',b'Female',0.0,0.0,5.0,b'United-States',b'<=50K'
